place_id,place_name,coords,geometry
"{'coordinates': {'type': 'Point', 'coordinates': [27.87484362, -26.255408]}, 'place_id': '7efc470da463c9f0'}","Soweto, South Africa","[27.7947598, -26.3054355, 27.9557837, -26.2074073]",POINT (27.875271750000007 -26.2564214)
{'place_id': '07d9d2050b881002'},Protea Glen Ext. 12,"[27.83903312654213, -26.279202252152817, 27.83903312654213, -26.279202252152817]",POINT (27.83903312654213 -26.279202252152817)
{'place_id': '07d9d6bff4c87000'},PalmRidge,"[28.144620185981125, -26.393401090455583, 28.144620185981125, -26.393401090455583]",POINT (28.144620185981125 -26.393401090455583)
"{'coordinates': {'type': 'Point', 'coordinates': [18.55143, -33.90636]}, 'place_id': '7026a1d156fc9bde'}","Goodwood, South Africa","[18.5277404, -33.9179079, 18.5795788, -33.8577141]",POINT (18.5536596 -33.887811)
{'place_id': '07d9ccf959488007'},Kempton Park Civic Centre,"[28.226201401837052, -26.102252742032075, 28.226201401837052, -26.102252742032075]",POINT (28.226201401837052 -26.102252742032075)
{'place_id': '07d9cb2da1086000'},NG Verwoerdpark,"[28.149753, -26.271464, 28.149753, -26.271464]",POINT (28.149753 -26.271464)
{'place_id': '07d9d21eec085003'},Germiston Lake,"[28.163252264705548, -26.232151559381236, 28.163252264705548, -26.232151559381236]",POINT (28.163252264705548 -26.232151559381236)
{'place_id': '07d9e5ed54882000'},Lake Club Apartments,"[28.165040016174316, -26.23364761894078, 28.165040016174316, -26.23364761894078]",POINT (28.165040016174316 -26.23364761894078)
{'place_id': '8cf7ccf25599cb2b'},"Wattville, South Africa","[28.2887458, -26.2356409, 28.3196324, -26.2078296]",POINT (28.3041891 -26.221735250000002)
{'place_id': '07d9e48c7c080005'},Doppio Zero,"[28.042155108923943, -26.144051640102088, 28.042155108923943, -26.144051640102088]",POINT (28.042155108923943 -26.144051640102088)
"{'coordinates': {'type': 'Point', 'coordinates': [18.4345548, -33.9276744]}, 'place_id': '8b9ec16fdc0d7e55'}","Cape Town, South Africa","[18.3180332, -34.35839, 18.6600898, -33.8849254]",POINT (18.4241 -33.9249)
{'place_id': '07d9dfc7e0c84000'},Fields.B,"[30.994563642636336, -29.8517840472532, 30.994563642636336, -29.8517840472532]",POINT (30.994563642636336 -29.8517840472532)
"{'coordinates': {'type': 'Point', 'coordinates': [27.99959858, -26.08547937]}, 'place_id': 'd73e8f8ebdd03aff'}","Randburg, South Africa","[27.8925632, -26.1368652, 28.0223519, -25.9025742]",POINT (27.95745755 -26.0197197)
{'place_id': '07d9e5f274483000'},Creacent Wood Estate 8th Road Sagewood,"[28.111138, -25.958464, 28.111138, -25.958464]",POINT (28.111138 -25.958464)
{'place_id': '07d9c9b682c85001'},Blue Valley Golf & Country Estate,"[28.12294024302539, -25.934597261772847, 28.12294024302539, -25.934597261772847]",POINT (28.12294024302539 -25.934597261772847)
"{'coordinates': {'type': 'Point', 'coordinates': [18.86141437, -33.9365685]}, 'place_id': '10a589c27fc19a4c'}","Stellenbosch, South Africa","[18.6844903, -34.0629343, 18.9821984, -33.7933616]",POINT (18.83334435 -33.928147949999996)
"{'coordinates': {'type': 'Point', 'coordinates': [28.02392483, -26.09002781]}, 'place_id': '178a87b8e2eaa375'}","Sandton, South Africa","[27.9829939, -26.1362658, 28.1382322, -25.9811502]",POINT (28.06061305 -26.058708)
{'place_id': 'b7e8eac478c8bbdb'},"Burgersfort, South Africa","[30.2779522, -24.6994958, 30.3610737, -24.6432929]",POINT (30.31951295 -24.67139435)
"{'coordinates': {'type': 'Point', 'coordinates': [28.02656, -26.20379]}, 'place_id': 'e564d30dc173d2a8'}","Johannesburg, South Africa","[27.7518557, -26.5126489, 28.1843404, -26.0396281]",POINT (27.968098050000002 -26.276138500000002)
{'place_id': '07d9f7d2a2c87000'},"Rivier Str , Sunnyside , Pta","[28.21601, -25.756635, 28.21601, -25.756635]",POINT (28.21601 -25.756635)
{'place_id': '07d9f3d340087000'},British airways check in,"[18.59708894280891, -33.96952274550732, 18.59708894280891, -33.96952274550732]",POINT (18.59708894280891 -33.96952274550732)
{'place_id': '1468b079bc946006'},Kwazulu-Natal Museum,"[30.380663, -29.603669, 30.380663, -29.603669]",POINT (30.380663 -29.603669)
{'place_id': 'b070f98e099416e4'},"Pringle Bay, South Africa","[18.8098271, -34.3911965, 18.8671761, -34.3395792]",POINT (18.8385016 -34.365387850000005)
{'place_id': '5ba760f1dd0788aa'},"Kingsburgh, South Africa","[30.8128549, -30.1309811, 30.877622, -30.0496756]",POINT (30.84523845 -30.09032835)
{'place_id': '107795ae69955000'},Telkom Direct The HUB,"[28.187138, -25.878307, 28.187138, -25.878307]",POINT (28.187138 -25.878307)
"{'coordinates': {'type': 'Point', 'coordinates': [28.1869, -25.7533]}, 'place_id': '0e587c59401d0a27'}","Pretoria, South Africa","[27.9483035, -25.9157727, 28.4198285, -25.5894376]",POINT (28.184066 -25.75260515)
{'place_id': '0a6402e2d2561000'},Brick Lane Eatery,"[18.512841, -33.887056, 18.512841, -33.887056]",POINT (18.512841 -33.887056)
{'place_id': '07d9f39b9f888003'},Savoy Theatre,"[25.58562397956848, -33.942106, 25.58562397956848, -33.942106]",POINT (25.58562397956848 -33.942106)
{'place_id': '07d9cdff43080003'},Abi Pta West,"[28.12171730880521, -25.713239972841976, 28.12171730880521, -25.713239972841976]",POINT (28.12171730880521 -25.713239972841976)
"{'coordinates': {'type': 'Point', 'coordinates': [28.0421, -26.2047]}, 'place_id': 'e564d30dc173d2a8'}","Johannesburg, South Africa","[27.7518557, -26.5126489, 28.1843404, -26.0396281]",POINT (27.968098050000002 -26.276138500000002)
{'place_id': '8b611b9001c31460'},"KwaMakhutha, South Africa","[30.8456381, -30.0479258, 30.9051545, -30.00208]",POINT (30.8753963 -30.0250029)
"{'coordinates': {'type': 'Point', 'coordinates': [18.48785516, -34.09039854]}, 'place_id': '8b9ec16fdc0d7e55'}","Cape Town, South Africa","[18.3180332, -34.35839, 18.6600898, -33.8849254]",POINT (18.4241 -33.9249)
{'place_id': '07d9dc1905081001'},North-West University Potchefstroom Campus,"[27.09256360424958, -26.688942942809977, 27.09256360424958, -26.688942942809977]",POINT (27.09256360424958 -26.688942942809977)
{'place_id': '07d9e58739881000'},Royal St Andrews,"[26.886884610114254, -33.60366157290918, 26.886884610114254, -33.60366157290918]",POINT (26.886884610114254 -33.60366157290918)
"{'coordinates': {'type': 'Point', 'coordinates': [28.6833, -26.15]}, 'place_id': '7da15ba3ea41dcdb'}","Delmas, South Africa","[28.6587998, -26.1582738, 28.7154318, -26.0958035]",POINT (28.6871158 -26.12703865)
{'place_id': '07d9d73995480003'},Mabopane Block B1,"[28.062063183487282, -25.514513269541084, 28.062063183487282, -25.514513269541084]",POINT (28.062063183487282 -25.514513269541084)
{'place_id': 'c36b767e990a20cb'},"Underberg, South Africa","[29.4560697, -29.8359753, 29.5160456, -29.7771487]",POINT (29.48605765 -29.806562)
{'place_id': '07d9d49dcb084003'},Jubilee Hall - Wits,"[28.03255157785103, -26.187101674534876, 28.03255157785103, -26.187101674534876]",POINT (28.03255157785103 -26.187101674534876)
{'place_id': '07d9cbb697485001'},University of Zululand,"[31.850292718731055, -28.854429696362917, 31.850292718731055, -28.854429696362917]",POINT (31.850292718731055 -28.854429696362917)
"{'coordinates': {'type': 'Point', 'coordinates': [27.8709, -26.1369]}, 'place_id': '1744381d2805a216'}","Roodepoort, South Africa","[27.771294, -26.2656942, 27.9772907, -26.0197293]",POINT (27.87429235 -26.14271175)
{'place_id': '0fc32aa98a94c001'},Boulders Beach Penguin Colony,"[18.448848691874005, -34.195546333030784, 18.448848691874005, -34.195546333030784]",POINT (18.448848691874005 -34.195546333030784)
"{'coordinates': {'type': 'Point', 'coordinates': [18.46031427, -33.95745723]}, 'place_id': '8b9ec16fdc0d7e55'}","Cape Town, South Africa","[18.3180332, -34.35839, 18.6600898, -33.8849254]",POINT (18.4241 -33.9249)
{'place_id': '07d9f83ebc880000'},Sunrise Sweets,"[28.169885282056494, -25.715596779001686, 28.169885282056494, -25.715596779001686]",POINT (28.169885282056494 -25.715596779001686)
{'place_id': '07d9d7020c086001'},Fleurhof,"[27.912007, -26.201253, 27.912007, -26.201253]",POINT (27.912007 -26.201253)
"{'coordinates': {'type': 'Point', 'coordinates': [28.0606, -26.0637]}, 'place_id': '178a87b8e2eaa375'}","Sandton, South Africa","[27.9829939, -26.1362658, 28.1382322, -25.9811502]",POINT (28.06061305 -26.058708)
{'place_id': '8611ce594960db4c'},"Hendrina, South Africa","[29.7067745, -26.1692802, 29.7239557, -26.1477369]",POINT (29.7153651 -26.158508550000004)
"{'coordinates': {'type': 'Point', 'coordinates': [28.31166894, -26.19632191]}, 'place_id': 'a02e6c261fa62b42'}","Benoni, South Africa","[28.2722463, -26.2315204, 28.4449594, -26.0681935]",POINT (28.358602849999997 -26.14985695)
"{'coordinates': {'type': 'Point', 'coordinates': [28.05, -26.15]}, 'place_id': 'e564d30dc173d2a8'}","Johannesburg, South Africa","[27.7518557, -26.5126489, 28.1843404, -26.0396281]",POINT (27.968098050000002 -26.276138500000002)
{'place_id': '07d9c9d8f3884001'},Featherbrooke Village,"[27.871352129953163, -26.091043953283197, 27.871352129953163, -26.091043953283197]",POINT (27.871352129953163 -26.091043953283197)
{'place_id': '7071aa202afcdd87'},"Skukuza, South Africa","[31.5746876, -25.0043915, 31.6107754, -24.9800553]",POINT (31.5927315 -24.9922234)
{'place_id': '8273f2aaa730e81f'},"Doornfontein, South Africa","[27.3140763, -26.4034518, 27.3333531, -26.3921067]",POINT (27.3237147 -26.397779249999996)
"{'place_id': '32629028f602b03f', 'coordinates': {'type': 'Point', 'coordinates': [28.15, -26.3333]}}","Katlehong, South Africa","[28.117831, -26.430327, 28.2127958, -26.2976734]",POINT (28.1653134 -26.3640002)
{'place_id': '0b54aa4a568f8c93'},"Hoedspruit, South Africa","[30.9147897, -24.400843, 30.996179, -24.3307747]",POINT (30.95548435 -24.365808850000004)
{'place_id': 'aba4378d1aca4b0e'},"Phagameng, South Africa","[28.4144222, -24.703949, 28.4527783, -24.6841528]",POINT (28.433600249999998 -24.6940509)
{'place_id': 'cee9da33e12a47b4'},"Kranshoek, South Africa","[23.2870255, -34.0991097, 23.3078403, -34.085022]",POINT (23.297432899999997 -34.09206585)
"{'place_id': 'e564d30dc173d2a8', 'coordinates': {'type': 'Point', 'coordinates': [28.05182, -26.25047]}}","Johannesburg, South Africa","[27.7518557, -26.5126489, 28.1843404, -26.0396281]",POINT (27.968098050000002 -26.276138500000002)
{'place_id': '3092a7a88eb4db2b'},"Drummond, South Africa","[30.6659262, -29.7833301, 30.7129475, -29.7433493]",POINT (30.68943685 -29.7633397)
{'place_id': '07d9d51a01885000'},Collegiate High School,"[25.588354439958255, -33.95005581009552, 25.588354439958255, -33.95005581009552]",POINT (25.588354439958255 -33.95005581009552)
{'place_id': 'f8c57443d4cb4220'},"Graaff-Reinet, South Africa","[24.5189643, -32.2878006, 24.5761829, -32.2296551]",POINT (24.5475736 -32.25872785)
"{'place_id': '178a87b8e2eaa375', 'coordinates': {'type': 'Point', 'coordinates': [28.0552237, -26.1073303]}}","Sandton, South Africa","[27.9829939, -26.1362658, 28.1382322, -25.9811502]",POINT (28.06061305 -26.058708)
{'place_id': '0fc2ea5ae4d4d000'},The Zone @ Rosebank,"[28.04342523, -26.14528833, 28.04342523, -26.14528833]",POINT (28.04342523 -26.14528833)
"{'place_id': '40e9b96d1467ef32', 'coordinates': {'type': 'Point', 'coordinates': [18.65107835, -34.00863677]}}","Mfuleni, South Africa","[18.6243894, -34.0395434, 18.7351933, -33.9856552]",POINT (18.67979135 -34.0125993)
"{'place_id': '7efc470da463c9f0', 'coordinates': {'type': 'Point', 'coordinates': [27.87484362, -26.255408]}}","Soweto, South Africa","[27.7947598, -26.3054355, 27.9557837, -26.2074073]",POINT (27.875271750000007 -26.2564214)
"{'place_id': 'e564d30dc173d2a8', 'coordinates': {'type': 'Point', 'coordinates': [28.04424926, -26.27943961]}}","Johannesburg, South Africa","[27.7518557, -26.5126489, 28.1843404, -26.0396281]",POINT (27.968098050000002 -26.276138500000002)
"{'place_id': 'b743bd4031dd59a1', 'coordinates': {'type': 'Point', 'coordinates': [18.84635925, -34.08394324]}}","Somerset West, South Africa","[18.7154438, -34.2703306, 18.980373, -33.9999679]",POINT (18.8479084 -34.13514925)
"{'place_id': '0e587c59401d0a27', 'coordinates': {'type': 'Point', 'coordinates': [28.37641965, -25.7600183]}}","Pretoria, South Africa","[27.9483035, -25.9157727, 28.4198285, -25.5894376]",POINT (28.184066 -25.75260515)
{'place_id': '07d9cd581b483000'},Wadeville,"[28.186475283335902, -26.252771427578754, 28.186475283335902, -26.252771427578754]",POINT (28.186475283335902 -26.252771427578754)
{'place_id': '07d9e86e24c83000'},Pretoria West Police Station,"[28.16547966003418, -25.739259719848633, 28.16547966003418, -25.739259719848633]",POINT (28.16547966003418 -25.739259719848633)
{'place_id': 'd87ac30c37566a31'},"Giyani, South Africa","[30.6721401, -23.3299179, 30.7524893, -23.2826978]",POINT (30.7123147 -23.306307850000003)
{'place_id': '10f7f5bf2716e000'},Table Mountain National Park,"[18.402806064323944, -33.948035557863165, 18.402806064323944, -33.948035557863165]",POINT (18.402806064323944 -33.948035557863165)
"{'place_id': '0e428116fe291283', 'coordinates': {'type': 'Point', 'coordinates': [25.6050189, -33.9603872]}}","Port Elizabeth, South Africa","[25.406293, -34.0504982, 25.7043392, -33.7646257]",POINT (25.5553161 -33.90756195)
"{'place_id': '0e587c59401d0a27', 'coordinates': {'type': 'Point', 'coordinates': [28.1869, -25.7533]}}","Pretoria, South Africa","[27.9483035, -25.9157727, 28.4198285, -25.5894376]",POINT (28.184066 -25.75260515)
{'place_id': 'ab3ffca120e148ae'},"Ceres, South Africa","[19.2937389, -33.3830109, 19.3333628, -33.3522921]",POINT (19.31355085 -33.3676515)
{'place_id': '07d9dce23b887002'},Xanadu Eco Park,"[27.920657, -25.750742, 27.920657, -25.750742]",POINT (27.920657 -25.750742)
{'place_id': 'd5211eeadb4684c3'},"Graskop, South Africa","[30.8339024, -24.9435431, 30.8479785, -24.9216184]",POINT (30.840940449999998 -24.93258075)
"{'place_id': '1465fdb4074020c2', 'coordinates': {'type': 'Point', 'coordinates': [28.1811, -26.2149]}}","Germiston, South Africa","[28.119808, -26.3203251, 28.240063, -26.137332]",POINT (28.1799355 -26.228828550000003)
"{'place_id': '5ccdc4a6f900a93f', 'coordinates': {'type': 'Point', 'coordinates': [18.49553315, -33.80151601]}}","Milnerton, South Africa","[18.4350199, -33.9208993, 18.5572133, -33.7259229]",POINT (18.4961166 -33.8234111)
"{'place_id': '9cb62cf35dcf392d', 'coordinates': {'type': 'Point', 'coordinates': [28.0327265, -25.5219824]}}","Mabopane, South Africa","[27.9456449, -25.5511807, 28.0897592, -25.359426]",POINT (28.01770205 -25.45530335)
"{'place_id': 'e564d30dc173d2a8', 'coordinates': {'type': 'Point', 'coordinates': [27.9454697, -26.1296074]}}","Johannesburg, South Africa","[27.7518557, -26.5126489, 28.1843404, -26.0396281]",POINT (27.968098050000002 -26.276138500000002)
{'place_id': '20e445085c0e91fc'},"Stella, South Africa","[24.8373754, -26.5656514, 24.8899152, -26.5375928]",POINT (24.8636453 -26.5516221)
{'place_id': '92e6f1215757b3f3'},"Estcourt, South Africa","[29.8225079, -29.0635185, 29.9297295, -28.9770603]",POINT (29.8761187 -29.020289400000003)
{'place_id': '72259035d4562244'},"Hluhluwe, South Africa","[32.2574561, -28.0375616, 32.2871251, -28.005519]",POINT (32.2722906 -28.021540299999998)
{'place_id': '88b15ef34402943a'},"Ngodwana, South Africa","[30.6689646, -25.5754994, 30.6872849, -25.5635495]",POINT (30.67812475 -25.569524450000003)
{'place_id': 'd650cdb3cf5e308e'},"Engcobo, South Africa","[27.976354, -31.6988332, 28.0207561, -31.6704688]",POINT (27.99855505 -31.684650999999995)
{'place_id': '07d9d47a93c84001'},Richardsbay Harbour,"[32.04359995599037, -28.791399582522896, 32.04359995599037, -28.791399582522896]",POINT (32.04359995599037 -28.791399582522896)
{'place_id': '1846cd77d5bc2a57'},"Cintsa East, South Africa","[28.0999019, -32.8353689, 28.1309225, -32.814315]",POINT (28.1154122 -32.82484195)
"{'place_id': '46c1b1ab24d7e11a', 'coordinates': {'type': 'Point', 'coordinates': [28.12572611, -25.94093801]}}","Midrand, South Africa","[28.0140761, -26.0572574, 28.1930256, -25.9195514]",POINT (28.10355085 -25.9884044)
{'place_id': '07d9f5c612487002'},Maynardville Carnival,"[18.466155507524757, -34.00578433936013, 18.466155507524757, -34.00578433936013]",POINT (18.466155507524757 -34.00578433936013)
"{'place_id': '178a87b8e2eaa375', 'coordinates': {'type': 'Point', 'coordinates': [28.01360015, -26.0214862]}}","Sandton, South Africa","[27.9829939, -26.1362658, 28.1382322, -25.9811502]",POINT (28.06061305 -26.058708)
{'place_id': '07d9cacf89c86000'},Southgate Mall,"[27.982006072998047, -26.2664022629236, 27.982006072998047, -26.2664022629236]",POINT (27.982006072998047 -26.2664022629236)
{'place_id': '07d9e44c56c84000'},Department Of Home Affairs,"[28.039464354515076, -26.2001770734787, 28.039464354515076, -26.2001770734787]",POINT (28.039464354515076 -26.2001770734787)
"{'place_id': 'a8bb86295be7f9a9', 'coordinates': {'type': 'Point', 'coordinates': [30.96393585, -29.74232075]}}","Kwa-Mashu, South Africa","[30.9493659, -29.7637775, 31.031045, -29.7131172]",POINT (30.990205449999998 -29.73844735)
{'place_id': '07d9ccc79f085000'},Germiston High School,"[28.163172278452464, -26.234680031172243, 28.163172278452464, -26.234680031172243]",POINT (28.163172278452464 -26.234680031172243)
{'place_id': '71bffc69b4c3c339'},"Ugie, South Africa","[28.2220221, -31.2219308, 28.2644116, -31.1857623]",POINT (28.24321685 -31.20384655)
{'place_id': '8d28591835e1c76c'},"Nyanga, South Africa","[18.5729078, -34.0018585, 18.5926983, -33.98306]",POINT (18.58280305 -33.992459249999996)
{'place_id': '1d8ed4fad57669a8'},"Umkomaas, South Africa","[30.7625116, -30.2262192, 30.8177882, -30.1752128]",POINT (30.7901499 -30.200716)
{'place_id': '0fc33ea22e541000'},1 Discovery Place,"[28.053198296250812, -26.112288102473862, 28.053198296250812, -26.112288102473862]",POINT (28.053198296250812 -26.112288102473862)
{'place_id': '07d9d80a4dc86000'},Duncan Court,"[28.241659, -25.748557, 28.241659, -25.748557]",POINT (28.241659 -25.748557)
"{'place_id': '810e12ec4af983de', 'coordinates': {'type': 'Point', 'coordinates': [26.24645766, -29.09556758]}}","Bloemfontein, South Africa","[26.0019056, -29.2319585, 26.4243136, -28.9812176]",POINT (26.213109600000003 -29.10658805)
"{'place_id': '4d1ef55be5eaf427', 'coordinates': {'type': 'Point', 'coordinates': [30.87811807, -29.8888337]}}","Chatsworth, South Africa","[30.8379578, -29.9466311, 30.9378615, -29.8679687]",POINT (30.88790965 -29.907299899999998)
{'place_id': '07d9d74870c85000'},Siloam,"[30.188862454246053, -22.892547632897887, 30.188862454246053, -22.892547632897887]",POINT (30.188862454246053 -22.892547632897887)
