place_id,place_name,coords,geometry
{'place_id': '5c2db53b12fdc9cc'},"Brenton-on-Sea, South Africa","[23.0183523, -34.078127, 23.037693, -34.0554706]",POINT (23.02802265 -34.0667988)
"{'place_id': '470ca370dbd02669', 'coordinates': {'type': 'Point', 'coordinates': [18.52123191, -33.95016969]}}","Langa, South Africa","[18.5162475, -33.9534874, 18.5430182, -33.9382138]",POINT (18.52963285 -33.9458506)
"{'place_id': '332aa63712657358', 'coordinates': {'type': 'Point', 'coordinates': [30.45190944, -29.65568434]}}","Msunduzi, South Africa","[30.3361374, -29.7488118, 30.5438823, -29.584618]",POINT (30.44000985 -29.6667149)
"{'place_id': 'f16913d3f6acb7f1', 'coordinates': {'type': 'Point', 'coordinates': [28.38311635, -25.71256063]}}","Mamelodi, South Africa","[28.3213448, -25.7363127, 28.4520433, -25.6853107]",POINT (28.38669405 -25.7108117)
{'place_id': '07d9d05c7e484003'},Settlers Hospital,"[26.51673736598071, -33.30260026957947, 26.51673736598071, -33.30260026957947]",POINT (26.51673736598071 -33.30260026957947)
"{'place_id': 'a6de57f8441398d4', 'coordinates': {'type': 'Point', 'coordinates': [28.0817243, -25.5657199]}}","Soshanguve, South Africa","[28.0390226, -25.6078888, 28.1503403, -25.367145]",POINT (28.09468145 -25.487516900000003)
{'place_id': '0fc38f441d947003'},Airport Craft Brewers,"[28.231353364842615, -26.136308613186138, 28.231353364842615, -26.136308613186138]",POINT (28.231353364842615 -26.136308613186138)
"{'place_id': '8b9ec16fdc0d7e55', 'coordinates': {'type': 'Point', 'coordinates': [18.48058343, -34.09778368]}}","Cape Town, South Africa","[18.3180332, -34.35839, 18.6600898, -33.8849254]",POINT (18.4241 -33.9249)
"{'place_id': '1d9b85f4cd86b224', 'coordinates': {'type': 'Point', 'coordinates': [18.62869071, -33.93331951]}}","Bellville, South Africa","[18.589352, -33.9412227, 18.6772826, -33.8393269]",POINT (18.6333173 -33.8902748)
"{'place_id': '178a87b8e2eaa375', 'coordinates': {'type': 'Point', 'coordinates': [28.00916667, -26.02111111]}}","Sandton, South Africa","[27.9829939, -26.1362658, 28.1382322, -25.9811502]",POINT (28.06061305 -26.058708)
{'place_id': '13fce46dcfd5100e'},The Codfather,"[28.086967, -26.0228, 28.086967, -26.0228]",POINT (28.086967 -26.0228)
{'place_id': '07d9f66005084000'},Distell Wadeville Production,"[28.17729, -26.27136, 28.17729, -26.27136]",POINT (28.17729 -26.27136)
{'place_id': '8b1b727e3f455642'},"Umdoni, South Africa","[30.5625905, -30.4994889, 30.7557549, -30.2536459]",POINT (30.6591727 -30.3765674)
"{'place_id': '8b9ec16fdc0d7e55', 'coordinates': {'type': 'Point', 'coordinates': [18.489747, -34.07241658]}}","Cape Town, South Africa","[18.3180332, -34.35839, 18.6600898, -33.8849254]",POINT (18.4241 -33.9249)
"{'place_id': '8b9ec16fdc0d7e55', 'coordinates': {'type': 'Point', 'coordinates': [18.47143381, -34.07253369]}}","Cape Town, South Africa","[18.3180332, -34.35839, 18.6600898, -33.8849254]",POINT (18.4241 -33.9249)
"{'place_id': '0dccaa79ac4962a4', 'coordinates': {'type': 'Point', 'coordinates': [26.9, -28.1167]}}","Virginia, South Africa","[26.7710991, -28.1625176, 26.9104615, -28.0299912]",POINT (26.8407803 -28.096254399999996)
{'place_id': 'b7411a71e2c57afc'},"New Hanover, South Africa","[30.5079949, -29.3652162, 30.5412193, -29.3491228]",POINT (30.524607100000004 -29.357169499999998)
"{'place_id': 'db8a85083b631e4f', 'coordinates': {'type': 'Point', 'coordinates': [18.59181314, -33.88475895]}}","Parow, South Africa","[18.5572133, -33.944865, 18.6229821, -33.8575372]",POINT (18.5900977 -33.9012011)
{'place_id': '15026f1dcb158000'},Virgin Active Health Club,"[18.496618, -33.81693, 18.496618, -33.81693]",POINT (18.496618 -33.81693)
"{'coordinates': {'type': 'Point', 'coordinates': [30.499543, -29.72076418]}, 'place_id': 'df6eef91c0b398f0'}","Mkhambathini, South Africa","[30.3943989, -30.0462003, 30.680372, -29.6255616]",POINT (30.53738545 -29.83588095)
{'place_id': '2cf7ee2d46d192d8'},"Brandfort, South Africa","[26.4401263, -28.7090837, 26.4827967, -28.690918]",POINT (26.4614615 -28.700000850000002)
"{'coordinates': {'type': 'Point', 'coordinates': [18.48058343, -34.09778368]}, 'place_id': '8b9ec16fdc0d7e55'}","Cape Town, South Africa","[18.3180332, -34.35839, 18.6600898, -33.8849254]",POINT (18.4241 -33.9249)
"{'coordinates': {'type': 'Point', 'coordinates': [30.86635, -29.88837]}, 'place_id': '4d1ef55be5eaf427'}","Chatsworth, South Africa","[30.8379578, -29.9466311, 30.9378615, -29.8679687]",POINT (30.88790965 -29.907299899999998)
{'place_id': '0a64b85180578000'},Selcourt Estates,"[28.4296, -26.3172, 28.4296, -26.3172]",POINT (28.4296 -26.3172)
{'place_id': '07d9f032d2884001'},Block WW - Soshanguve,"[28.09540500737193, -25.538874222439063, 28.09540500737193, -25.538874222439063]",POINT (28.09540500737193 -25.538874222439063)
"{'coordinates': {'type': 'Point', 'coordinates': [30.47129, -30.72]}, 'place_id': 'c0211b1f89d6ea67'}","Umtentweni, South Africa","[30.4415942, -30.7399435, 30.4823405, -30.6966581]",POINT (30.461967350000002 -30.7183008)
"{'coordinates': {'type': 'Point', 'coordinates': [25.59237, -33.97452]}, 'place_id': '0e428116fe291283'}","Port Elizabeth, South Africa","[25.406293, -34.0504982, 25.7043392, -33.7646257]",POINT (25.5553161 -33.90756195)
"{'coordinates': {'type': 'Point', 'coordinates': [30.87713, -30.06623]}, 'place_id': '1dbe158435db2960'}","Amanzimtoti, South Africa","[30.8575529, -30.0696808, 30.9007588, -30.0252941]",POINT (30.879155850000004 -30.04748745)
"{'coordinates': {'type': 'Point', 'coordinates': [30.94913171, -29.84029408]}, 'place_id': '62b0cb0005d01039'}","Westville, South Africa","[30.8898711, -29.8691368, 30.9629445, -29.7929432]",POINT (30.926407800000003 -29.83104)
"{'coordinates': {'type': 'Point', 'coordinates': [18.42024124, -33.90491429]}, 'place_id': '8b9ec16fdc0d7e55'}","Cape Town, South Africa","[18.3180332, -34.35839, 18.6600898, -33.8849254]",POINT (18.4241 -33.9249)
"{'coordinates': {'type': 'Point', 'coordinates': [28.02406861, -26.0422975]}, 'place_id': '178a87b8e2eaa375'}","Sandton, South Africa","[27.9829939, -26.1362658, 28.1382322, -25.9811502]",POINT (28.06061305 -26.058708)
"{'coordinates': {'type': 'Point', 'coordinates': [27.98235278, -26.23479722]}, 'place_id': 'e564d30dc173d2a8'}","Johannesburg, South Africa","[27.7518557, -26.5126489, 28.1843404, -26.0396281]",POINT (27.968098050000002 -26.276138500000002)
{'place_id': 'c52ae1409a5cf3ba'},"Thabazimbi, South Africa","[27.3763945, -24.6145124, 27.455442, -24.5494999]",POINT (27.41591825 -24.582006149999998)
"{'coordinates': {'type': 'Point', 'coordinates': [18.7171507, -33.84411438]}, 'place_id': '98665f7e92424b02'}","Kraaifontein, South Africa","[18.6635684, -33.8770655, 18.7906474, -33.769571]",POINT (18.7271079 -33.82331825)
"{'coordinates': {'type': 'Point', 'coordinates': [18.55371034, -33.95906154]}, 'place_id': '8b9ec16fdc0d7e55'}","Cape Town, South Africa","[18.3180332, -34.35839, 18.6600898, -33.8849254]",POINT (18.4241 -33.9249)
{'place_id': '4cd221a6d027e6f7'},"Ramsgate, South Africa","[30.3208985, -30.9102848, 30.3613869, -30.8667135]",POINT (30.3411427 -30.88849915)
{'place_id': '07dc025229027001'},The Capital Empire,"[28.051277385472865, -26.112495228508543, 28.051277385472865, -26.112495228508543]",POINT (28.051277385472865 -26.112495228508543)
{'place_id': '07d9d5c0b3880002'},Departure Level,"[31.104473036225052, -29.618679362775715, 31.104473036225052, -29.618679362775715]",POINT (31.104473036225052 -29.618679362775715)
"{'coordinates': {'type': 'Point', 'coordinates': [18.5871678, -33.9816554]}, 'place_id': 'f11f13da485181c3'}","Guguletu, South Africa","[18.5585053, -34.0024526, 18.5874865, -33.9618869]",POINT (18.572995900000002 -33.98216975)
"{'place_id': 'f11f13da485181c3', 'coordinates': {'type': 'Point', 'coordinates': [18.5618817, -33.96173551]}}","Guguletu, South Africa","[18.5585053, -34.0024526, 18.5874865, -33.9618869]",POINT (18.572995900000002 -33.98216975)
{'place_id': '14f4afc957546002'},Wild Eagle Spur Steak Ranch,"[27.8585217021617, -26.07768154404919, 27.8585217021617, -26.07768154404919]",POINT (27.8585217021617 -26.07768154404919)
{'place_id': '07d9e9f932488000'},Oakley Curios,"[26.22396982451767, -33.62017141039057, 26.22396982451767, -33.62017141039057]",POINT (26.22396982451767 -33.62017141039057)
"{'place_id': '8bc92752b85dc16f', 'coordinates': {'type': 'Point', 'coordinates': [30.1575192, -23.83385103]}}","Tzaneen, South Africa","[30.136427, -23.8714734, 30.1836891, -23.8045445]",POINT (30.16005805 -23.83800895)
{'place_id': 'b0f6ff07fb591f51'},"Vumengazi, South Africa","[30.7282818, -29.980741, 30.8550549, -29.8815429]",POINT (30.79166835 -29.931141949999997)
"{'place_id': '62b0cb0005d01039', 'coordinates': {'type': 'Point', 'coordinates': [30.94913171, -29.84029408]}}","Westville, South Africa","[30.8898711, -29.8691368, 30.9629445, -29.7929432]",POINT (30.926407800000003 -29.83104)
{'place_id': '07d9f0af0f486002'},eNCA,"[28.031491899258324, -26.12819291238384, 28.031491899258324, -26.12819291238384]",POINT (28.031491899258324 -26.12819291238384)
{'place_id': '07d9cd61c4486001'},Richefond Office Park,"[31.069717877199686, -29.73777186035318, 31.069717877199686, -29.73777186035318]",POINT (31.069717877199686 -29.73777186035318)
"{'place_id': '8b9ec16fdc0d7e55', 'coordinates': {'type': 'Point', 'coordinates': [18.41740489, -33.91940284]}}","Cape Town, South Africa","[18.3180332, -34.35839, 18.6600898, -33.8849254]",POINT (18.4241 -33.9249)
{'place_id': '07d9ce8ad4488001'},Datacentrix - Corporate Office,"[28.141636450485954, -25.93793318042368, 28.141636450485954, -25.93793318042368]",POINT (28.141636450485954 -25.93793318042368)
"{'place_id': '2e623eac9401669f', 'coordinates': {'type': 'Point', 'coordinates': [28.76484053, -31.60753927]}}","Mthatha, South Africa","[28.7082667, -31.6597153, 28.8377317, -31.541546]",POINT (28.7729992 -31.60063065)
{'place_id': '16c5654093fc8fea'},"Mission, South Africa","[28.0979676, -32.3541898, 28.1374316, -32.333601]",POINT (28.117699599999998 -32.3438954)
{'place_id': '07d9d66957485000'},Postmasburg,"[23.068332480512957, -28.317724812906818, 23.068332480512957, -28.317724812906818]",POINT (23.068332480512957 -28.317724812906818)
{'place_id': '10fe921c93155001'},Bean Tree Café,"[18.546064290789726, -33.870467773851374, 18.546064290789726, -33.870467773851374]",POINT (18.546064290789726 -33.870467773851374)
{'place_id': '1251e67a4c94f000'},Bossa Goodtimes Bar,"[18.487288, -33.804554, 18.487288, -33.804554]",POINT (18.487288 -33.804554)
{'place_id': '0f0683eeca55b000'},Legends Barbershop - Florida,"[27.908308, -26.17175, 27.908308, -26.17175]",POINT (27.908308 -26.17175)
{'place_id': '07d9e952ac084001'},"Doornfontein, Johannesburg, South Africa","[28.05929632274578, -26.200774499522247, 28.05929632274578, -26.200774499522247]",POINT (28.05929632274578 -26.200774499522247)
"{'place_id': '12cd1181bc28a987', 'coordinates': {'type': 'Point', 'coordinates': [30.93803, -29.68645]}}","Inanda, South Africa","[30.9119502, -29.7230138, 30.9822979, -29.6455305]",POINT (30.947124050000003 -29.684272149999998)
{'place_id': '07d9d6880dc84002'},Enseleni Nature Reserve,"[32.03279899157166, -28.741317639612795, 32.03279899157166, -28.741317639612795]",POINT (32.03279899157166 -28.741317639612795)
{'place_id': '79cd009849cecd7c'},"Lindelani Village, South Africa","[28.3991103, -26.1936884, 28.4199293, -26.1849789]",POINT (28.409519799999995 -26.189333650000002)
{'place_id': '509ff34cc6a03d85'},"Qadi, South Africa","[30.7006858, -29.7350316, 30.7492042, -29.6966505]",POINT (30.724944999999998 -29.71584105)
{'place_id': '07d9cf7bbe085000'},Hawaan Estate,"[31.088014992150963, -29.708928714591142, 31.088014992150963, -29.708928714591142]",POINT (31.088014992150963 -29.708928714591142)
"{'place_id': '178a87b8e2eaa375', 'coordinates': {'type': 'Point', 'coordinates': [28.0567007, -26.1075663]}}","Sandton, South Africa","[27.9829939, -26.1362658, 28.1382322, -25.9811502]",POINT (28.06061305 -26.058708)
{'place_id': '07d9f4837d486000'},Om Die Dam,"[27.876365152974188, -25.723150814845464, 27.876365152974188, -25.723150814845464]",POINT (27.876365152974188 -25.723150814845464)
"{'place_id': '178a87b8e2eaa375', 'coordinates': {'type': 'Point', 'coordinates': [28.05907245, -26.10346673]}}","Sandton, South Africa","[27.9829939, -26.1362658, 28.1382322, -25.9811502]",POINT (28.06061305 -26.058708)
"{'place_id': '52e073e7724385c3', 'coordinates': {'type': 'Point', 'coordinates': [30.34139401, -29.58376973]}}","Pietermaritzburg, South Africa","[30.2563496, -29.6999989, 30.4512134, -29.5328007]",POINT (30.3537815 -29.6163998)
"{'place_id': '3e7b74aed804d360', 'coordinates': {'type': 'Point', 'coordinates': [19.244, -34.41627]}}","Hermanus, South Africa","[19.179036, -34.4380636, 19.3026716, -34.396046]",POINT (19.2408538 -34.4170548)
"{'place_id': '5b9aab850cb1fd43', 'coordinates': {'type': 'Point', 'coordinates': [28.0125, -25.93472222]}}","Diepsloot, South Africa","[27.9959863, -25.9602009, 28.0409537, -25.9121123]",POINT (28.01847 -25.9361566)
"{'place_id': 'e564d30dc173d2a8', 'coordinates': {'type': 'Point', 'coordinates': [28.03841339, -26.19096375]}}","Johannesburg, South Africa","[27.7518557, -26.5126489, 28.1843404, -26.0396281]",POINT (27.968098050000002 -26.276138500000002)
"{'coordinates': {'type': 'Point', 'coordinates': [30.95165, -29.84027]}, 'place_id': '62b0cb0005d01039'}","Westville, South Africa","[30.8898711, -29.8691368, 30.9629445, -29.7929432]",POINT (30.926407800000003 -29.83104)
"{'coordinates': {'type': 'Point', 'coordinates': [25.65195969, -25.85737318]}, 'place_id': '150e1ec07e4e2fca'}","Mafikeng, South Africa","[25.4948307, -26.0043449, 25.8154987, -25.7422886]",POINT (25.6551647 -25.87331675)
"{'coordinates': {'type': 'Point', 'coordinates': [30.45336293, -29.65769158]}, 'place_id': '332aa63712657358'}","Msunduzi, South Africa","[30.3361374, -29.7488118, 30.5438823, -29.584618]",POINT (30.44000985 -29.6667149)
{'place_id': '07d9ec40be082002'},The Blue Café,"[18.405014924961367, -33.92774655669832, 18.405014924961367, -33.92774655669832]",POINT (18.405014924961367 -33.92774655669832)
"{'coordinates': {'type': 'Point', 'coordinates': [18.95769596, -33.7202514]}, 'place_id': '27d279474c96cdeb'}","Paarl, South Africa","[18.9085789, -33.7831191, 19.0227242, -33.6733063]",POINT (18.965651549999997 -33.7282127)
"{'coordinates': {'type': 'Point', 'coordinates': [30.89477374, -29.83402856]}, 'place_id': '3531e62c4c090352'}","Pinetown, South Africa","[30.7168107, -29.897401, 30.9115717, -29.7774201]",POINT (30.8141912 -29.83741055)
"{'coordinates': {'type': 'Point', 'coordinates': [28.30316, -28.23134]}, 'place_id': '17d135e90d3a4fde'}","Bethlehem, South Africa","[28.2761002, -28.2839279, 28.371357, -28.2044462]",POINT (28.3237286 -28.24418705)
"{'coordinates': {'type': 'Point', 'coordinates': [18.8667, -34.1667]}, 'place_id': 'bf857b00ef33df06'}","Gordon's Bay, South Africa","[18.8365397, -34.1801701, 18.8751953, -34.141589]",POINT (18.855867500000002 -34.160879550000004)
{'place_id': '07d9d71165885002'},Honeydew,"[27.915932262328344, -26.077439799879716, 27.915932262328344, -26.077439799879716]",POINT (27.915932262328344 -26.077439799879716)
{'place_id': '0fc39d043c14c000'},Seattle Coffee Company,"[18.486445, -33.989832, 18.486445, -33.989832]",POINT (18.486445 -33.989832)
"{'coordinates': {'type': 'Point', 'coordinates': [28.2995443, -26.18031366]}, 'place_id': 'a02e6c261fa62b42'}","Benoni, South Africa","[28.2722463, -26.2315204, 28.4449594, -26.0681935]",POINT (28.358602849999997 -26.14985695)
{'place_id': '07d9eb4a34082001'},"Durban, South Africa","[31.068923283841077, -29.723809141535742, 31.068923283841077, -29.723809141535742]",POINT (31.068923283841077 -29.723809141535742)
{'place_id': '10f777288e57e001'},Bootlegger,"[27.991884, -26.10335, 27.991884, -26.10335]",POINT (27.991884 -26.10335)
"{'place_id': '3531e62c4c090352', 'coordinates': {'type': 'Point', 'coordinates': [30.89477374, -29.83402856]}}","Pinetown, South Africa","[30.7168107, -29.897401, 30.9115717, -29.7774201]",POINT (30.8141912 -29.83741055)
"{'place_id': '3c3927904eaceaa2', 'coordinates': {'type': 'Point', 'coordinates': [30.88328, -30.00331]}}","Umlazi, South Africa","[30.8259955, -30.0121548, 30.9453829, -29.9306007]",POINT (30.885689199999998 -29.97137775)
{'place_id': '07d9e6fe90c86001'},Tiger Wheel & Tyre,"[28.198431208689925, -25.74990874474614, 28.198431208689925, -25.74990874474614]",POINT (28.198431208689925 -25.74990874474614)
{'place_id': '0fc3c01700d47000'},Takealot Offices - Atlantic Centre,"[18.434014680666152, -33.9212823909115, 18.434014680666152, -33.9212823909115]",POINT (18.434014680666152 -33.9212823909115)
"{'place_id': '0e587c59401d0a27', 'coordinates': {'type': 'Point', 'coordinates': [28.1861, -25.74731]}}","Pretoria, South Africa","[27.9483035, -25.9157727, 28.4198285, -25.5894376]",POINT (28.184066 -25.75260515)
"{'place_id': 'd0848b8367022de8', 'coordinates': {'type': 'Point', 'coordinates': [29.4438094, -23.9036792]}}","Polokwane, South Africa","[29.3915768, -23.9976483, 29.5624256, -23.8348207]",POINT (29.4770012 -23.9162345)
{'place_id': '07d9c96a11487000'},UCT GSB,"[18.415864427636848, -33.907092552816415, 18.415864427636848, -33.907092552816415]",POINT (18.415864427636848 -33.907092552816415)
"{'place_id': 'e564d30dc173d2a8', 'coordinates': {'type': 'Point', 'coordinates': [28.04921, -26.1886]}}","Johannesburg, South Africa","[27.7518557, -26.5126489, 28.1843404, -26.0396281]",POINT (27.968098050000002 -26.276138500000002)
"{'place_id': '178a87b8e2eaa375', 'coordinates': {'type': 'Point', 'coordinates': [28.00021023, -26.01737952]}}","Sandton, South Africa","[27.9829939, -26.1362658, 28.1382322, -25.9811502]",POINT (28.06061305 -26.058708)
"{'place_id': 'df6eef91c0b398f0', 'coordinates': {'type': 'Point', 'coordinates': [30.51507418, -29.72997853]}}","Mkhambathini, South Africa","[30.3943989, -30.0462003, 30.680372, -29.6255616]",POINT (30.53738545 -29.83588095)
"{'coordinates': {'type': 'Point', 'coordinates': [30.80101883, -29.82346771]}, 'place_id': '3531e62c4c090352'}","Pinetown, South Africa","[30.7168107, -29.897401, 30.9115717, -29.7774201]",POINT (30.8141912 -29.83741055)
"{'coordinates': {'type': 'Point', 'coordinates': [29.5423, -31.6281]}, 'place_id': 'e43d16d39d29163b'}","Port Saint Johns, South Africa","[29.4977186, -31.6593032, 29.5733316, -31.5886624]",POINT (29.5355251 -31.6239828)
